1626,"1414 NW 107th Avenue, Suite 302",Doral,FL,33172
1627,"12955 Biscayne Boulevard, Suite 328",North Miami,FL,12955
1628,5257 NW 36th St.,Miami Springs,FL,33166
1629,"3905 NW 107th Avenue, Suite 502",Doral,FL,33178
1630,"2100 Ponce de Leon Blvd., Suite 1180",Coral Gables,FL,33134
1631,"3650 NW 82nd Ave., Suite 401",Doral,FL,33166
1632,"701 Brickell Ave, Suite 3000",Miami,FL,33131
1633,"3750 NW 87th Ave, Ste. 420",Doral,FL,33178
1634,"2655 Le Jeune Road, Suite PH2",Coral Gables,FL,33134
1635,9552 SW 160th St.,Miami,FL,33157
1636,9850 NW 41st Street,Doral,FL,33178
1637,362 Minorca Avenue,Coral Gables,FL,33134
1638,10201 NW 58th St. Suite 302,Doral,FL,10201
1639,9500 NW 41 Street,Doral,FL,33178
1640,8725 NW 18th Terr,Miami,FL,33172
1641,5241 NW 87th Ave,Doral,FL,33178
1642,2301 NW 87th Ave.,Miami,FL,33172
1643,"777 SW 37th Ave, Suite 600",Miami,FL,33135
1644,8300 NW 53rd Street Suite 100,Doral,FL,33166
1645,"8750 NW 36 St, Suite 625",Doral,FL,33178
1646,8800 Doral Boulevard,Doral,FL,33178
1647,11481 NW 41 St.,Doral,FL,11481
1648,2541 NW 84th Ave,Doral,FL,33122
1649,6055 NW 105th Ct,Doral,FL,33178
1650,7761 NW 107th Ave. Suite 2-10,Doral,FL,33178
1651,51 Merrick Way,Coral Gables,FL,33134
1652,"9600 NW 25 Street, Suite 2A",Doral,FL,33172
1653,"3650 NW 82nd Ave., Suite 401",Doral,FL,33166
1654,"8400 NW 36th Street, Suite 450",Doral,FL,33166
1655,"8000 NW 31st St, Suite 8",Miami,FL,33122
1656,7244 SW 42 Terrace,Miami,FL,33155
1657,300 Almeria Ave,Coral Gables,FL,33134
1658,10500 Northwest 12th St,Miami,FL,10500
1659,941 NW 97th Ave.,Doral,FL,33172
1660,"10200 NW 25th St, Ste 112",Doral,FL,10200
1661,13295 SW 200 St,Miami,FL,13295
1662,"7500 NW 25th Street, #207",Miami,FL,33122
1663,"8333 NW 53 St., Ste. 450",Doral,FL,33166
1664,4302 Hollywood Blvd #151,Hollywood,FL,33021
1665,3186 W 81 St,Hialeah,FL,33018
1666,8330 NW 56 St,Doral,FL,33166
1667,6791 SW 8th Street,Miami,FL,33144
1668,3051 NW 129th St,Opa-locka,FL,33054
1669,4701 NW 35 Ave,Miami,FL,33142
1670,1015 E 23 Street,Hialeah,FL,33013
1671,3500 NW 51st Street,Miami,FL,33142
1672,9971 W Flagler St. Ste 220,Miami,FL,33174
1673,5335 NW 87th Ave,Doral,FL,33178
1674,3650 NW 82nd Avenue Ste. 406,Doral,FL,33166
1675,9500 NW 41st Unit 1000,Doral,FL,33178
1676,4300 Alton Road,Miami Beach,FL,33140
1677,"2801 NW 8th Ave, Unit 7",Doral,FL,33172
1678,9425 Sunset Drive Suite 237,Miami,FL,33173
1679,"6356 Manor Lane, Suite 101",Miami,FL,33143
1680,2555 NW 102 Ave.,Doral,FL,33172
1681,12905 SW 42nd St. Suite 207,Miami,FL,12905
1682,8200 NW 41 Street,Miami,FL,33166
1683,8230 West Flagler Street,Miami,FL,33144
1684,2101 NW 117th Avenue,Miami,FL,33172
1685,3800 NW 115th Ave,Doral,FL,33178
1686,6331 NW 99th Avenue,Doral,FL,33178
1687,"8181 NW 36 Street, Suite 30",Miami,FL,33166
1688,"7955 NW 12th St, Suite 119",Miami,FL,33126
1689,11402 NW 41 St Suite 222,Doral,FL,11402
1690,11567 NW 75 Lane,Doral,FL,11567
1691,11200 SW 8th St.,Miami,FL,11200
1692,8000 NW 25th St. Suite 500,Miami,FL,33122
1693,3450 NW 83rd Ave,Doral,FL,33122
1694,3450 NW 83rd Ave. #132,Doral,FL,33122
1695,3585 NW 83rd Ave,Doral,FL,33122
1696,3450 NW 83rd Ave,Doral,FL,33122
1697,3535 NW 83 Ave. Suite 101,Doral,FL,33122
1698,3530 NW 83rd Avenue,Doral,FL,33122
1699,"3450 NW 83rd Ave, Suite 220",Doral,FL,33122
1700,8300 NW 36th Street,Doral,FL,33166
1701,4400 NW 87th Ave,Doral,FL,33178
1702,1950 NW 92nd Ave,Doral,FL,33172
1703,7220 Northwest 36th Street,Miami,FL,33166
1704,11580 NW 105th St,Miami,FL,11580
1705,2601 NW 42nd Ave,Miami,FL,33142
1706,3620 NW 79th Ave.,Doral,FL,33166
1707,3255 NW 87th Ave,Miami,FL,33172
1708,8436 NW 36th Street,Miami,FL,33166
1709,5300 NW 87th Ave.,Doral,FL,33178
1710,10311 SW 7th Terrace,Miami,FL,10311
1711,2757 Coral Way,Miami,FL,33145
1712,"5900 NW 99 Ave, Unit 1",Doral,FL,33178
1713,3511 NW 91 Ave,Miami,FL,33172
1714,"7825 NW 29th St, Ste 145",Doral,FL,33122
1715,"8181 NW 36th Street, Suite 20-G",Miami,FL,33173
1716,15750 SW 84th Terr,Miami,FL,15750
1717,7871 Fisher Island Drive,Miami,FL,33109
1718,11162 NW 71st Terrace,Doral,FL,11162
1719,536 SW 78 Court,Miami,FL,33144
1720,7320 NW 43rd Street,Miami,FL,33166
1721,2330 Ponce de Leon Blvd.,Coral Gables,FL,33134
1722,10865 NW 73rd Ter,Doral,FL,10865
1723,10311 SW 7th Terrace,Miami,FL,10311
1724,8004 NW 154th St.,Miami Lakes,FL,33016
1725,11330 NW 36 Terr,Doral,FL,11330
1726,10025 NW 116th Way #14,Medley,FL,10025
1727,"2315 NW 107th Ave, Suite 1M07",Doral,FL,33172
1728,4705 SW 75 Ave,Miami,FL,33155
1729,3333 NW 97th Ave,Doral,FL,33172
1730,20600 NW 47 Ave,Miami Gardens,FL,20600
1731,7860 NW 80th Street,Miami,FL,33166
1732,8400 NW 25th Street Suite 100,Doral,FL,33198
1733,7903 NW 66 St.,Miami,FL,33166
1734,"2500 NW 79 Ave, Suite 215",Doral,FL,33122
1735,"2500 NW 79 Ave, Suite 215",Doral,FL,33122
1736,2755 W 81st St,Hialeah,FL,33016
1737,3686 Grand Ave.,Miami,FL,33133
1738,9600 NW 38th St. Suite 215B,Doral,FL,33178
1739,1932 NW 82nd Ave,Miami,FL,33126
1740,"2020 NW 129th Ave, Suite 203",Miami,FL,33182
1741,9500 NW 12th St,Doral,FL,33172
1742,"10880 NW 138 Street, Bay 5",Hialeah Gardens,FL,10880
1743,"5600 NW 72nd Ave., Suite 668105",Miami,FL,33178
1744,6355 NW 36 St Suite 202,Miami,FL,33166
1745,8725 NW 18th Terr. Suite 405,Miami,FL,33172
1746,"9141 SW 122 Ave, #204",Miami,FL,33186
1747,265 W 55th Street,Hialeah,FL,33012
1748,8785 SW 165th Ave #200,Miami,FL,33193
1749,3325 NW 70th Ave.,Miami,FL,33122
1750,1783 NW 79th Ave,Doral,FL,33126
1751,2618 NW 112 Ave,Doral,FL,33172
1752,3900 NW 107 Ave. Suite 102,Doral,FL,33172
1753,8805 NW 23rd St,Doral,FL,33172
1754,7206 NW 31st Street,Miami,FL,33122
1755,1617 NW 79 Ave,Miami,FL,33126
1756,8240 West Flagler Street,Miami,FL,33144
1757,9825 NW 17th St.,Miami,FL,33172
1758,11461 Lakeside Drive #4201,Doral,FL,11461
1759,"2001 Biscayne Blvd, Suite 117-33",Miami,FL,33137
1760,1845 NW 112th Avenue Suite 206,Miami,FL,33172
1761,100 Miracle Mile Ste 202,Coral Gables,FL,33134
1762,723 Lincoln Ln N,Miami Beach,FL,33139
1763,1100 Biscayne Blvd,Miami,FL,33132
1764,317 NW 28th St,Miami,FL,33127
1765,645 W Hallandale Beach Blvd,Hallandale Beach,FL,33009
1766,230 NW 183rd St,Miami Gardens,FL,33169
1767,200 NW 54th Street,Miami,FL,33127
1768,195 NE 78th Street,Miami,FL,33138
1769,6820 NE 2nd Ave,Miami,FL,33138
1770,5921 NE 2nd Ave,Miami,FL,33137
1771,13315 W Dixie Hwy,North Miami,FL,13315
1772,12325 NE 6th Ave,North Miami,FL,12325
1773,14050 FAA Boulevard,Fort Worth,TX,14050
1774,3400 Fossil Creek Boulevard,Fort Worth,TX,76137
1775,901 Altamesa Blvd.,Fort Worth,TX,76134
1776,"425 Houston Street, Suite 200",Fort Worth,TX,76102
1777,3550 West 7th Street,Fort Worth,TX,76107
1778,3411 Oscar Avenue,Fort Worth,TX,76106
1779,"6707 Brentwood Stair Rd, Ste 218",Fort Worth,TX,76112
1780,5605 FM 423 Ste 500 #137,Frisco,TX,75036
1781,1332 Shalimar Dr,Fort Worth,TX,76131
1782,1400 8th Avenue,Fort Worth,TX,76104
1783,"2600 Lou Menk Drive, AOB-2",Fort Worth,TX,76131
1784,"777 Main Street, Suite 3500",Fort Worth,TX,76102
1785,"500 Main Street, Suite 1100",Fort Worth,TX,76102
1786,"5049 Edwards Ranch Rd, FL4",Fort Worth,TX,76109
1787,301 Commerce St.,Fort Worth,TX,76102
1788,551 E. Berry Street,Fort Worth,TX,76110
1789,801 W Anthony St,Fort Worth,TX,76115
1790,"100 Fort Worth Trail, 14th Floor",Fort Worth,TX,76102
1791,3000 Schwab Way,Westlake,TX,76262
1792,300 W. Central,Fort Worth,TX,76164
1793,4351 Western Center Blvd.,Fort Worth,TX,76137
1794,2633 Altamesa Blvd,Fort Worth,TX,76133
1795,144 Cottonwood St.,Fort Worth,TX,76111
1796,7204 Wavecrest Way,Fort Worth,TX,76179
1797,1622 Park Place,Fort Worth,TX,76110
1798,2205 Highway 121,Bedford,TX,76021
1799,2325 E. Loop 820 North,Fort Worth,TX,76108
1800,4830 Benbrook Blvd,Benbrook,TX,76116
1801,10379 Plano Rd.,Dallas,TX,10379
1802,2320 NE 36th Street,Fort Worth,TX,76106
1803,"1341 W. Mockingbird Lane, Suite 1200W",Dallas,TX,75247
1804,"2100 Heritage Ave, Apt 1229",Euless,TX,76039
1805,3325 Willowcrest Dr,North Richland Hills,TX,76117
1806,"4200 South Freeway, Suite 602",Fort Worth,TX,76115
1807,2831 Ellis Avenue,Fort Worth,TX,76106
1808,3131 W Bolt St Unit G02,Fort Worth,TX,76110
1809,4635 Gemini Place,Fort Worth,TX,76106
1810,5100 Oak Mill Drive,Fort Worth,TX,76135
1811,3268 West 7th Street,Fort Worth,TX,76107
1812,4903 S Hulen Street,Fort Worth,TX,76132
1813,1617 West 7th Street,Fort Worth,TX,76102
1814,"2800 Bledsoe St, Suite 100",Fort Worth,TX,76107
1815,2550 Green Oaks Rd.,Fort Worth,TX,76116
1816,1118 N Commerce St,Fort Worth,TX,76164
1817,"4200 South Fwy, Suite 2301B",Fort Worth,TX,76115
1818,"1320 Hemphill St, Ste 100",Fort Worth,TX,76104
1819,100 Throckmorton St,Fort Worth,TX,76102
1820,607 Johns Dr.,Euless,TX,76039
1821,2122 North Main Street,Fort Worth,TX,76164
1822,"12057 Katy Rd, Suite 213",Fort Worth,TX,12057
1823,"2442 S. Collins St., Ste 108 PMB1094",Arlington,TX,76014
1824,"2300 W. 7th St., Ste. 108 #509",Fort Worth,TX,76107
1825,5000 Like Way,Fort Worth,TX,76177
1826,2051 W Airport Freeway,Euless,TX,76040
1827,"2300 W. 7th St, Suite 108",Fort Worth,TX,76107
1828,1201 Houston Street,Fort Worth,TX,76102
1829,4200 Country Day Lane,Fort Worth,TX,76109
1830,6640 Camp Bowie Blvd.,Fort Worth,TX,76116
1831,"330 E. 4th St., Ste 200",Fort Worth,TX,76102
1832,"2800 NE Loop 820, Suite 660",Fort Worth,TX,76137
1833,5242 Monahans Ave,Fort Worth,TX,76109
1834,9700 Francesca Dr,Fort Worth,TX,76108
1835,1341 Old Reno Road,Springtown,TX,76082
1836,1901 Grand Ave,Fort Worth,TX,76164
1837,"4055 International Plaza, Suite 220",Fort Worth,TX,76109
1838,1111 W Lancaster Ave,Fort Worth,TX,76102
1839,1521 North Main Street,Fort Worth,TX,76164
1840,912 Northton St,Fort Worth,TX,76104
1841,1205 Halsell St.,Bridgeport,TX,76426
1842,1957 E. Irving Blvd.,Irving,TX,75060
1843,"2000 E. Lamar Blvd., Suite 600",Arlington,TX,76006
1844,2716 Dorothy Dr.,Cleburne,TX,76031
1845,16 N Mill St,Cleburne,TX,76033
1846,705 E Abram Street,Arlington,TX,76010
1847,777 Main St Ste 600,Fort Worth,TX,76102
1848,"420 Throckmorton Street, Floor 03",Fort Worth,TX,76102
1849,3300 South Freeway,Fort Worth,TX,76110
1850,1509 S University Dr #206,Fort Worth,TX,76107
1851,1900 Northpark Drive,Fort Worth,TX,76102
1852,"2201 Dottie Lynn Pkwy, Ste 139",Fort Worth,TX,76120
1853,"801 Cherry Street, Unit 11 Suite 1300",Fort Worth,TX,76102
1854,"2301 N. Collins St., Suite 270",Arlington,TX,76011
1855,2944 SE Loop 820,Fort Worth,TX,76140
1856,7113 Water Meadows Dr,Fort Worth,TX,76123
1857,"2570 River Park Plaza, Unit 110",Fort Worth,TX,76116
1858,2505 Rodeo Plaza,Fort Worth,TX,76164
1859,1111 Summit Ave.,Fort Worth,TX,76102
1860,923 Pennsylvania Ave #100,Fort Worth,TX,76104
1861,455 W Harwood,Hurst,TX,76054
1862,3333 Camp Bowie Boulevard,Fort Worth,TX,76107
1863,"201 Main Street, Suite 2500",Fort Worth,TX,76102
1864,2010 East Lancaster Ave,Fort Worth,TX,76103
1865,6200 Old Denton Road,Fort Worth,TX,76131
1866,3301 Conflans Rd,Irving,TX,75061
1867,206 N Dove Rd,Grapevine,TX,76051
1868,One Lockheed Boulevard,Fort Worth,TX,76101
1869,1110 Tennison Road,Azle,TX,76020
1870,3001 Western Center Blvd.,Fort Worth,TX,76131
1871,3108 W. 6th St. Suite 109,Fort Worth,TX,76107
1872,1762 Green Oaks Rd.,Fort Worth,TX,76116
1873,"2500 E. Broad Street, Suite 200",Mansfield,TX,76063
1874,900 8th Avenue,Fort Worth,TX,76104
1875,7001 South Freeway,Fort Worth,TX,76134
1876,"2821 West 7th Street, Suite 400",Fort Worth,TX,76107
1877,"3131 W Bolt St, Suite D62",Fort Worth,TX,76110
1878,11301 N. Riverside Dr,Fort Worth,TX,11301
1879,4805 Amon Carter Blvd.,Fort Worth,TX,76155
1880,1720 Gendy St,Fort Worth,TX,76107
1881,508 W Northside Dr,Fort Worth,TX,76164
1882,"3001 Lou Menk Drive, Building A",Fort Worth,TX,76131
1883,"777 Main Street, Suite 707",Fort Worth,TX,76102
1884,"300 Throckmorton Street, Suite 400",Fort Worth,TX,76102
1885,"1751 River Run, Suite 200",Fort Worth,TX,76107
1886,6001 Bridge St,Fort Worth,TX,76112
1887,"250 West Lancaster Avenue, Suite 170",Fort Worth,TX,76102
1888,5350 Airport Fwy,Haltom City,TX,76117
1889,2090 Highland Rd,Springtown,TX,76082
1890,"600 W. 6th Street, Suite 416",Fort Worth,TX,76102
1891,2516 Jacksboro Highway,Fort Worth,TX,76114
1892,985 E. State Highway 121 Ste. 503,Lewisville,TX,75057
1893,200 Main Street,Fort Worth,TX,76102
1894,2807 Race St,Fort Worth,TX,76111
1895,1806 NE 33rd St,Fort Worth,TX,76106
1896,"600 W. 6th St., 4th Floor Room 475",Fort Worth,TX,76102
1897,403 N. Sylvania,Fort Worth,TX,76111
1898,"950 E State Highway 114, STE 160",Southlake,TX,76092
1899,235 NE Loop 820 Ste 307,Hurst,TX,76053
1900,"5465 Legacy Dr, Ste 650",Plano,TX,75024
1901,3757 N. Beach St.,Fort Worth,TX,76137
1902,"3030 LBJ Freeway, Suite 750",Dallas,TX,75234
1903,"1320 S. University Drive, Ste 100",Fort Worth,TX,76107
1904,"2200 West 7th Street, Suite 212",Fort Worth,TX,76107
1905,2411 Weaver Street,Haltom City,TX,76117
1906,"9800 Hillwood Parkway, Suite 100",Fort Worth,TX,76177
1907,"10101 Hicks Field Rd, Suite 111",Fort Worth,TX,10101
1908,6080 Southwest Blvd.,Benbrook,TX,76109
1909,505 S Henderson St.,Fort Worth,TX,76104
1910,3107 Holbrook Rd,Springtown,TX,76082
1911,7400 Sand Street,Fort Worth,TX,76118
1912,6565 Headquarters Dr.,Plano,TX,75024
1913,1911 Montgomery Street,Fort Worth,TX,76107
1914,19111 Dallas Pkwy Suite 380,Dallas,TX,19111
1915,100 S. Village Center Dr,Southlake,TX,76092
1916,1316 Pennsylvania Avenue,Fort Worth,TX,76104
1917,2602 Mayfield Rd,Grand Prairie,TX,75052
1918,"200 Taylor Street, Suite 215",Fort Worth,TX,76102
1919,1500 Mall Cir.,Fort Worth,TX,76116
1920,4410 W. Vickery Blvd Ste 100,Fort Worth,TX,76164
1921,532 Commerce St,Fort Worth,TX,76102
1922,2601 Whiskey Ranch Rd,Fort Worth,TX,76119
1923,1400 Texas Star Parkway,Euless,TX,76040
1924,3701 Southwest Blvd,Fort Worth,TX,76123
1925,1010 N. Center Street,Arlington,TX,76011
1926,902 Grand Ave,Fort Worth,TX,76164
1927,"6080 S Hulen St, STE 360 PMB 205",Fort Worth,TX,76132
1928,1278 Bentley Blvd,Haslet,TX,76052
1929,4521 Odessa Ave,Fort Worth,TX,76133
1930,3825 S. Cravens Rd,Fort Worth,TX,76119
1931,"300 Throckmorton Street, Suite 700",Fort Worth,TX,76102
1932,2828 Rockport CV,Grapevine,TX,76051
1933,4520 Camp Bowie Blvd.,Fort Worth,TX,76107
1934,"6451 Silver Saddle Rd, Suite 301",Fort Worth,TX,76126
1935,7940 Wyoming Dr,Fort Worth,TX,76131
1936,9824 Ironwood Drive,Denton,TX,76207
1937,"777 Main Street, Suite 1200",Fort Worth,TX,76102
1938,"201 Main St, 2nd Floor Suite 200",Fort Worth,TX,76102
1939,"295 E Renfro, Suite 300",Burleson,TX,76028
1940,"1661 S. University Drive, 1052",Fort Worth,TX,76107
1941,"300 Throckmorton Street, Suite 1700",Fort Worth,TX,76102
1942,"5825 Edwards Ranch Rd, STE 100",Fort Worth,TX,76109
1943,5049 Edwards Ranch Rd,Fort Worth,TX,76109
1944,1560 East Southlake Blvd STE 177,Southlake,TX,76092
1945,4123 Cedar Springs Road,Dallas,TX,75219
1946,1033 Young Street,Dallas,TX,75202
1947,3216 Royalty Row,Irving,TX,75062
1948,"130 North Preston Road, Suite 202",Prosper,TX,75078
1949,1328 Inwood Road,Dallas,TX,75247
1950,"4000 Cedar Springs Road, Suite E",Dallas,TX,75219
1951,"12770 Coit Road, Suite 1000",Dallas,TX,12770
1952,"2155 Chenault Drive, #509",Carrollton,TX,75006
1953,"1221 Abrams Road, Suite 100",Richardson,TX,75081
1954,"901 Main Street, Suite 4700",Dallas,TX,75202
1955,"2155 Chenault Drive, Suite 509",Carrollton,TX,75006
1956,"3600 Gaston Avenue, Barnett Tower Suite 1001",Dallas,TX,75246
1957,6025 Luther Lane,Dallas,TX,75225
1958,2493 N Stemmons Freeway,Dallas,TX,75207
1959,2301 Flora Street,Dallas,TX,75201
1960,5418 St. Charles Street,Dallas,TX,75223
1961,16206 Red Cedar Trail,Dallas,TX,16206
1962,"7200 Dutch Branch Rd, Suite 300",Fort Worth,TX,76132
1963,"1117 Glade Road, Suite 120",Colleyville,TX,76034
1964,415 Century Parkway,Allen,TX,75013
1965,"10610 Metric Drive, Suite 175",Dallas,TX,10610
1966,"4144 North Central Expressway, Suite 855",Dallas,TX,75204
1967,5014 Miller Avenue,Dallas,TX,75206
1968,633 West Davis Street,Dallas,TX,75208
1969,3930 Cedar Springs Road,Dallas,TX,75219
1970,"4301 Belmont Ave, 2nd Floor",Dallas,TX,75204
1971,2899 West Pioneer Parkway,Pantego,TX,76013
1972,3829 North Hall Street,Dallas,TX,75219
1973,"600 East John Carpenter Freeway, Suite 246",Irving,TX,75062
1974,"3500 Oak Lawn Avenue, Suite 380",Dallas,TX,75219
1975,"8140 Walnut Hill Lane, Suite 430",Dallas,TX,75231
1976,"12222 Merit Drive, Suite 1200",Dallas,TX,12222
1977,210 S. O'Connor Road,Irving,TX,75060
1978,2551 Elm Street,Dallas,TX,75226
1979,"3030 Bryan Street, Suite 405",Dallas,TX,75204
1980,"6688 North Central Expressway, Suite 500",Dallas,TX,75206
1981,2613 Thomas Avenue,Dallas,TX,75204
1982,"17390 Preston Road, Suite 245",Dallas,TX,17390
1983,5211 Forest Lane,Dallas,TX,75244
1984,1904 Abrams Parkway,Dallas,TX,75214
1985,"3839 McKinney Avenue, Suite 100",Dallas,TX,75204
1986,"3838 Oak Lawn Avenue, Suite 400",Dallas,TX,75219
1987,"3000 Grapevine Mills Parkway, Suite 253",Grapevine,TX,76051
1988,"8144 Walnut Hill Lane, 16th Floor",Dallas,TX,75231
1989,1201 Columbine Drive,Garland,TX,75043
1990,10311 Garland Road,Dallas,TX,10311
1991,"2629 N. Stemmons Freeway, Suite 108",Dallas,TX,75207
1992,"3818 Cedar Springs Road, #104",Dallas,TX,75219
1993,"2451 W. Grapevine Mills Circle, Suite 106",Grapevine,TX,76051
1994,"9555 Lebanon Road, Suite 602",Frisco,TX,75035
1995,1108 Quaker Street,Dallas,TX,75207
1996,"17390 Preston Road, Suite 246",Dallas,TX,17390
1997,"4560 Mockingbird Lane, #126",Dallas,TX,75209
1998,"4606 Park Springs, Suite 140",Arlington,TX,76016
1999,"5925 Forest Lane, Suite 502",Dallas,TX,75230
2000,"4144 N Central Expressway, #700",Dallas,TX,75204
2001,6007 Legacy Drive,Plano,TX,75024
2002,"3500 Oak Lawn Avenue, Suite 200",Dallas,TX,75219
2003,3912 Cedar Springs Road,Dallas,TX,75219
2004,"811 Pemberton Hill Road, Building 2",Dallas,TX,75217
2005,2540 Meacham Boulevard,Fort Worth,TX,76106
2006,"4311 Oak Lawn Avenue, Suite 510",Dallas,TX,75219
2007,"4152 Cole Avenue, Suite 103",Dallas,TX,75204
2008,"8330 Lyndon B Johnson Freeway, Suite B1170",Dallas,TX,75243
2009,2840 Bryan Avenue,Fort Worth,TX,76104
2010,"9540 Garland Road, Suite 381-133",Dallas,TX,75218
2011,"1409 Botham Jean Boulevard, Suite 237",Dallas,TX,75215
2012,"2403 Flora Street, Suite 500",Dallas,TX,75201
2013,4428 Lemmon Avenue,Dallas,TX,75219
2014,3614 Greenville Avenue,Dallas,TX,75206
2015,1999 West Airport Freeway,Irving,TX,75062
2016,12500 TI Boulevard,Dallas,TX,12500
2017,"17304 Preston Road, Suite 847",Dallas,TX,17304
2018,"2899 West Pioneer Parkway, Suite B",Pantego,TX,76013
2019,"4210 Holland Avenue, Suite 107",Dallas,TX,75219
2020,17250 Dallas Parkway,Dallas,TX,17250
2021,1499 Regal Row #101,Dallas,TX,75247
2022,3146 Cedar Crest Blvd,Dallas,TX,75203
2023,324 E Belt Line Rd,DeSoto,TX,75115
2024,3115 S Lancaster Rd,Dallas,TX,75216
2025,5209 S Lamar St,Dallas,TX,75215
2026,1602 Martin Luther King Jr Blvd,Dallas,TX,75215
2027,5100 Lemmon Ave,Dallas,TX,75209
2028,10105 Westside Parkway Suite 110,Alpharetta,GA,10105
2029,1115 Mt Zion Rd Ste I,Morrow,GA,30260
2030,2774 Cobb Parkway NW STE 109-219,Kennesaw,GA,30144
2031,8318 Durelee Ln,Douglasville,GA,30134
2032,922 Hwy 81E Suite 135,McDonough,GA,30252
2033,5336 Kelleys Creek Dr,Stone Mountain,GA,30088
2034,4928 Hamlet Ct,Lithonia,GA,30038
2035,5459 Old National Highway,College Park,GA,30349
2036,1400 Veterans Memorial Hwy Suite 134 #431,Mableton,GA,30126
2037,25 Cole Lane,Acworth,GA,30101
2038,850 Paden Street Unit 8311,Woodstock,GA,30188
2039,1954 Airport Road,Chamblee,GA,30341
2040,2133 Lawrenceville Suwanee Rd Ste 12-382,Suwanee,GA,30024
2041,2795 Main Street West Suite 19-B,Snellville,GA,30078
2042,160 Clairemont Avenue Suite 200,Decatur,GA,30030
2043,3899 Flowers Road Suite 610-C,Doraville,GA,30360
2044,1425 Market Blvd,Roswell,GA,30076
2045,4153 Flat Shoals Pkwy Bldg B Ste 202,Decatur,GA,30034
2046,4500 Hugh Howell Rd Suite 210,Tucker,GA,30084
2047,270 Cobb Parkway South Suite 140 Unit 231,Marietta,GA,30060
2048,6105 Stanton Place Lane,Acworth,GA,30101
2049,4701 Irish Red Court,South Fulton,GA,30291
2050,1115 Mt Zion Road Suite 14,Morrow,GA,30260
2051,560 Hwy 138 SW,Jonesboro,GA,30238
2052,100 Galleria Pkwy SE Ste 1350,Atlanta,GA,30339
2053,504 Fair St SW,Atlanta,GA,30313
2054,2369 Brianna Dr,Hampton,GA,30228
2055,611 Estuary Trail,Alpharetta,GA,30005
2056,30 Pintail Overlook,Covington,GA,30014
2057,6163 Reynolds Road Suite G,Morrow,GA,30260
2058,607 Main St,Palmetto,GA,30268
2059,11770 Haynes Bridge Road Suite 205-214,Alpharetta,GA,11770
2060,2890 GA-212 A Suite 314,Conyers,GA,30094
2061,3895 Cherokee St Suite 620,Kennesaw,GA,30144
2062,5812 Tree Fern Ct SE,Mableton,GA,30126
2063,4340 N Henry Blvd Suite 260,Stockbridge,GA,30281
2064,1188 Misty Meadows Lane,Hampton,GA,30228
2065,135 Riverside Parkway,Austell,GA,30168
2066,1387 Haynes Meadow Trail,Grayson,GA,30017
2067,2582 Heritage Lake Cove,Grayson,GA,30017
2068,2121 Windy Hill Rd,Marietta,GA,30060
2069,6 Concourse Parkway Suite 1650,Sandy Springs,GA,30328
2070,300 Colonial Center Parkway Suite 100,Roswell,GA,30076
2071,1123 Church Street Suite 103,Covington,GA,30014
2072,157 Burke Street Suite 113,Stockbridge,GA,30281
2073,2255 Satellite Blvd e207,Duluth,GA,30097
2074,769 Old Roswell Rd Suite 316,Roswell,GA,30076
2075,1005 Alderman Dr Ste 113,Alpharetta,GA,30005
2076,5800 Oakdale Rd SE,Mableton,GA,30126
2077,1163 W Peachtree Street NE Suite 200,Atlanta,GA,30309
2078,5200 Dallas Hwy Suite 200 PMB 268,Powder Springs,GA,30127
2079,118 North Ave Ste K,Jonesboro,GA,30236
2080,6450 Evans Drive Unit 701,Rex,GA,30273
2081,3707 Main St #30,College Park,GA,30337
2082,1954 Airport Blvd Suite 126,Chamblee,GA,30341
2083,4000 Dunwoody Park Suite 1210,Dunwoody,GA,30338
2084,779 Mimosa Way Suite 100,Jefferson,GA,30549
2085,5825 Glenridge Drive Building 2 Suite 202,Atlanta,GA,30328
2086,5784 Lake Forrest Drive Ste 236,Sandy Springs,GA,30328
2087,2054 Reserve Parkway,McDonough,GA,30253
2088,1115 Mt Zion Rd Suite 13,Morrow,GA,30260
2089,1071 Cambridge Sq Ste D,Alpharetta,GA,30009
2090,2255 Sewell Mill Rd Ste 230,Marietta,GA,30062
2091,1954 Airport Road Suite 125,Chamblee,GA,30341
2092,2890 Georgia Hwy 212 Ste A216,Conyers,GA,30094
2093,880 Holcomb Bridge Road Suite 150,Roswell,GA,30076
2094,2398 Lenora Church Rd Suite 200,Snellville,GA,30078
2095,3011 Rainbow Drive,Decatur,GA,30034
2096,4455 Lower Roswell Rd Unit 680486,Marietta,GA,30068
2097,25 Bennett St NW,Atlanta,GA,30309
2098,2260 Cascade Rd SW,Atlanta,GA,30311
2099,239 Ponce De Leon Ave NE,Atlanta,GA,30308
2100,262 Edgewood Ave SE,Atlanta,GA,30303
2101,810 Martin Luther King Jr Dr NW,Atlanta,GA,30314
2102,464 Edgewood Ave,Atlanta,GA,30312
2103,1635 Old 41 Highway,Kennesaw,GA,30152
2104,646 Evans St SW,Atlanta,GA,30310
2105,2160 Monroe Dr NE,Atlanta,GA,30324
2106,3823 Main St,College Park,GA,30337
2107,5495 Old National Hwy,Atlanta,GA,30349
2108,955 West Marietta St NW,Atlanta,GA,30318
2109,495 Peachtree St NE,Atlanta,GA,30308
2110,3979 S Main St,Acworth,GA,30101
2111,301 Peters St SW,Atlanta,GA,30313
